ingestDate,id,dataProvider,query
2018-03-06T18:46:25.629870Z,1916d1a4111278e454b54401cbe0eb75,"San José State University, Special Collections and Archives",kittens
2018-03-26T15:04:07.655011Z,19322e5cb41617b2bec7ca0683a8bc7a,Hennepin County Library,kittens
2018-04-09T20:32:36.942271Z,1a6aa0b612747767b951bdd5df00c920,"Cooper Hewitt, Smithsonian Design Museum",kittens
2018-04-02T14:12:20.887714Z,1a8b95ef2c3fbb1bcf4d8b7a0b4c6b1a,Bradley University,kittens
2018-04-10T14:16:43.886820Z,1c02257ec2c272d66d5b79620855021e,"Cooper Hewitt, Smithsonian Design Museum",kittens
2018-04-09T18:55:49.687765Z,1c68757c170b36b71ed0000fcc6f0da2,East Carolina University,kittens
2018-02-14T09:24:53.072Z,1e96f8cda8b44af02e844240682deb56,National Archives at College Park - Still Pictures,kittens
2018-03-20T14:38:58.848644Z,1f78360d934ab1acf90fe2155df5fc58,Rhodes College. Crossroads to Freedom,kittens
2018-03-06T17:42:49.118994Z,2003cdf3f95a5e80094b4760a92bd1f9,California State Library,kittens
2018-03-26T12:33:37.267Z,203edbd8eccf7d44df42f4bf15117477,Temple University,kittens
2018-04-09T23:44:36.665583Z,211ef4c53aaa7ad000022b0d6d65d3a7,Smithsonian Libraries,kittens
2018-03-26T12:33:37.267Z,21351e55e72bd2d4daebe33d2e4b12d5,Temple University,kittens
2018-04-11T12:44:02.458532Z,21d9dcfa8b3a9915b389e8d83bb0f91b,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection. The New York Public Library",kittens
2018-02-05T21:14:13.946030Z,23570bdbbd7d9dceddbeca6b6ceb8989,California Historical Society,kittens
2018-04-10T08:19:08.907559Z,23e581123561f48e7f83a0a68b1dd7ba,Archives of American Art,kittens
2017-04-03T22:21:58.077151Z,23fe432d2b14c27fec43380c508adf6d,Missouri State Archives through Missouri Digital Heritage,kittens
2018-03-06T15:32:42.609382Z,24120db4357920629b7b4303c7e6fb7e,"UC Santa Barbara, Library, Department of Special Research Collections",kittens
2018-04-11T12:48:01.680964Z,249b894417d75163d391496117a94dfc,George Arents Collection. The New York Public Library,kittens
2018-04-09T20:33:58.880944Z,24eb3d227c73694343395dee0658cf4b,"Special Collections and University Archives, University of Massachusetts Amherst Libraries",kittens
2018-02-28T15:32:36.581595Z,250d6513d51cd2307551a6e8b8f3b8b2,The Charleston Archive at CCPL,kittens
2018-03-06T15:18:51.505442Z,250da515bb5c69a7e6407415bf06d692,Los Angeles Public Library,kittens
2018-04-09T17:00:10.305732Z,254738f2fb74549e4af12f412e96bfcd,University at Buffalo,kittens
2018-04-09T22:30:24.731902Z,25d1fa89f6aae6f061461f4db7b99d4f,Boston Public Library,kittens
2018-04-09T22:03:38.465919Z,260cdb949ebe5983f7e7aa7a45a6b150,"Special Collections and University Archives, University of Massachusetts Amherst Libraries",kittens
2018-03-06T15:37:56.775256Z,261ad265e8b6d529075182f803b5b81e,Los Angeles Public Library,kittens
2018-03-06T18:09:06.358339Z,2639d632761fa26ae64980dfc1257e4e,Los Angeles Public Library,kittens
2018-03-26T14:28:37.573791Z,267ec3f751e15987f90b7b26049756a4,Hennepin County Library,kittens
2018-04-16T22:11:16.656409Z,268519b8d00f6f1beee8af9b194e7f2f,University of Wisconsin Digital Collections,kittens
2018-04-09T16:44:00.704646Z,26870ab305cd55bcd6890eacb8c38df1,New-York Historical Society,kittens
2018-04-11T12:44:02.341391Z,272d780591f6992f10b806da3367bbed,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection. The New York Public Library",kittens
2018-04-12T05:14:58.708507Z,28ab77fea07aeef383a32eed0ab9d33f,['University of California'],kittens
2018-04-10T10:22:18.463210Z,28b5be108c354fe3966ea34eb5029572,Archives of American Art,kittens
2018-04-11T21:02:27.694956Z,29096b0891148b16d39f8fd8f374eb98,General Research Division. The New York Public Library,kittens
2018-03-02T14:37:10.679327Z,29edba642fe36b6df22cbb3876d12271,['Oklahoma Historical Society'],kittens
2018-04-09T18:14:03.284507Z,29fcaf4b32376a4b9a0c6731bc4e43c0,East Carolina University,kittens
2018-04-09T21:02:38.862489Z,2a448ab165c9d12c9977685071f9ea43,"Special Collections and University Archives, University of Massachusetts Amherst Libraries",kittens
2018-04-16T22:27:39.267364Z,2a95b9e91e9c647346adc3ca036988f5,University of Wisconsin-Milwaukee,kittens
2018-04-16T22:09:31.177021Z,2b8856eeb43f813ccddb7ec8a82f607f,Milwaukee Public Library,kittens
2018-03-26T12:33:37.267Z,2be77fbf47de7fdffaa6b667419ce70a,Temple University,kittens
2018-04-09T22:03:48.468822Z,2c8bbb112095d981824937af111759ac,"Special Collections and University Archives, University of Massachusetts Amherst Libraries",kittens
2018-03-20T14:39:51.130802Z,2cfc125a40fae48ac7875bb24f248686,Rhodes College. Crossroads to Freedom,kittens
2018-04-02T14:12:00.727311Z,2e4b6c49b2a306804b157c024a2f4722,Bradley University,kittens
2018-04-10T17:17:11.711327Z,2fd9e7d86e879630307b044d5357c02e,National Museum of American History,kittens
2018-03-20T15:05:41.177634Z,2ffa4fa1ad8d06944fd8c6fc0b842afc,Rhodes College. Crossroads to Freedom,kittens
2018-03-26T12:33:37.267Z,30575a0fd10ab188bd57fe2f24f0ea48,Jefferson - East Falls,kittens
2018-04-09T18:48:11.477490Z,31570e5345b109192b49d076d1bf742e,East Carolina University,kittens
2018-04-09T18:02:38.394775Z,317becaf36d5d592365cf6b1d14069ba,University of North Carolina at Chapel Hill,kittens
2018-03-13T21:14:19.039162Z,31dc8cbdeb934f5d8d527375d5c78afd,Georgia State University. Libraries. Special Collections,kittens
2018-04-09T21:02:36.827946Z,31f41b6a7f598fa363e3acf496063623,"Special Collections and University Archives, University of Massachusetts Amherst Libraries",kittens
2018-04-18T01:10:59.166855Z,328f1d9bc78ddf753b942008edad6fc3,['Private Collection of Joe E. Haynes'],kittens
2018-03-06T17:54:29.003477Z,34661140db41a3e739cb961d8a9dd346,Los Angeles Public Library,kittens
2018-03-20T14:57:49.897805Z,349884c22d43f2795d28d93d2b64d043,Rhodes College. Crossroads to Freedom,kittens
2018-03-06T16:36:26.743910Z,34d68fd55b7cf45dbc2c4967910f303c,Los Angeles Public Library,kittens
2018-03-20T14:50:25.281703Z,35785ba60439d855ca1224e7c30a5533,Rhodes College. Crossroads to Freedom,kittens
2018-03-26T12:33:37.267Z,364aeb941fd7c1b461925a22a2d127a2,Temple University,kittens
2018-03-26T15:02:50.477239Z,36516d02bf0929e8e950e01d3f54e6e9,Minnesota Historical Society,kittens
2018-02-28T14:40:37.530906Z,36c39addd2069b4b0ede1aea4e124ba1,The Charleston Archive at CCPL,kittens
2018-04-11T19:04:59.368310Z,36e3fbffd11ce5550c75cd1be67d4258,Music Division. The New York Public Library,kittens
2018-02-28T14:49:27.578006Z,375f85eb5ef30b22f5d481812bd50d16,Waring Historical Library (MUSC),kittens
2018-02-13T14:15:22.291829Z,37600e8271b61265efdd8bc10142c21e,United States Government Publishing Office (GPO),kittens
2018-04-09T16:32:10.822279Z,378100f079015a6f8f6402a20c4beeeb,New-York Historical Society,kittens
2018-04-09T18:13:34.139899Z,379362dee45d7bd4f96b4a187dc524cd,East Carolina University,kittens
2018-04-17T23:22:23.494658Z,384e70f3aa6c07f6f395b968259cd0d4,['Star of the Republic Museum'],kittens
2018-03-06T19:40:56.134278Z,398e94e1b356a117d30c8c8ed84328d3,"IUPUI University Library Special Collections and Archives, 755 West Michigan Street, Indianapolis, IN 46202 Email: speccoll@iupui.edu",kittens
2018-04-10T04:05:14.414876Z,3a0543764b33f07e1f6f562f368f74ab,"Cooper Hewitt, Smithsonian Design Museum",kittens
2018-04-09T18:48:40.140419Z,3ac070a20c1787cfddc96cf28674a6d1,East Carolina University,kittens
2018-04-12T12:07:20.047541Z,3b24f17284671e4070ff0a3a695d853b,HathiTrust,kittens
2018-04-11T15:26:26.459795Z,3db38fbda05f1f590c356f2a9f631cc5,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Photography Collection. The New York Public Library",kittens
2018-04-16T22:24:29.074219Z,3de69c1847f5efb2f4902916d851e1ce,University of Wisconsin-Milwaukee,kittens
2018-04-09T21:11:42.251488Z,3eb65f8065d7933f6daadbdb0e82b203,Boston Public Library,kittens
2018-04-02T14:42:08.880127Z,3ebc353108a4ec9e334e1e8a9cd18bba,University of Illinois at Urbana-Champaign Library,kittens
2018-03-06T20:17:05.258126Z,3faaec13bd52a57466b4a360b6bd1ca1,Indianapolis Museum of Art Archives,kittens
2018-03-06T16:10:01.648458Z,3fce129927121ecc928c602f50056612,"UCLA, Library Special Collections, Charles E. Young Research Library",kittens
2018-04-04T22:34:24.539293Z,423b05996e6fbf45aa208387cf546f69,Utah State Historical Society,kittens
2018-03-02T14:29:05.210947Z,42b018effb85d7f9fa5781c0e5131fac,['Oklahoma Historical Society'],kittens
2018-04-18T02:57:31.579098Z,43486bd822d3e6a86b1e744215b00189,['UNT Libraries Special Collections'],kittens
2018-04-10T10:16:14.704594Z,43c732d0c84ef02dd247491a3d30a103,Freer Gallery of Art and Arthur M. Sackler Gallery,kittens
2018-04-09T22:27:09.881580Z,440e478c39158f79f1caab3ee5a47b41,Boston Public Library,kittens
2018-03-20T14:41:12.443410Z,448da16dd8f7e92b38e0b712c7919db5,Rhodes College. Crossroads to Freedom,kittens
2018-04-11T19:04:59.780274Z,449649bad497c34f1751a9119c8e1431,Music Division. The New York Public Library,kittens
2018-04-11T18:05:51.745131Z,4517b2080b62aa4f5e45cae232422e00,Music Division. The New York Public Library,kittens
2018-04-09T17:36:30.531661Z,457e75dd7e59b60f0cd910526b1b8902,Brooklyn Public Library,kittens
2018-02-28T15:33:03.156964Z,462fb11412dc7b6e6323e676cf7b3002,The Charleston Archive at CCPL,kittens
2018-04-11T18:20:16.649076Z,4638d017c621e3bb915317973d51a839,Art and Picture Collection. The New York Public Library,kittens
2018-04-09T17:42:51.774542Z,46e0de72de3effa80495d89dea29d15b,Brooklyn Historical Society,kittens
2018-04-02T14:42:44.297480Z,4724421aabb84ed7dacae97ac9a9e6b5,Garrett-Evangelical Theological Seminary,kittens
2018-04-18T04:27:18.867008Z,47d3228308eb3169e19b7d24aeda9b42,['UNT Libraries Special Collections'],kittens
2018-04-10T13:20:26.289769Z,48f35355c50e668c7cf06fe06dd0adaf,"Cooper Hewitt, Smithsonian Design Museum",kittens
2018-03-06T15:41:56.482061Z,4909b652da65e9d7c0d54fed3a4750ec,Los Angeles Public Library,kittens
2018-04-09T21:33:55.017282Z,496a54dda59dd34f43b38bb7e344aab2,Lenox Library Association,kittens
2018-03-06T17:21:20.883191Z,4992fa0f4a20bfcabb5339b0d3c4ce8a,Los Angeles Public Library,kittens
2018-04-09T21:04:00.295827Z,4a4d2981a420042806c5d64e510c49d1,Boston Public Library,kittens
2018-04-11T17:56:16.649563Z,4a4fc4fa62a98ee2bbf3f66a252b87be,George Arents Collection. The New York Public Library,kittens
2018-04-09T19:49:00.197698Z,4b2b4fd577de1cc925f63535286023b5,Boston Public Library,kittens
2018-03-13T22:02:26.599309Z,4b4c465491c97ff89f77944635752ddd,Walter J. Brown Media Archives and Peabody Awards Collection,kittens
2018-04-09T18:02:49.843102Z,4b6d7bd07efd684d6adcc3b1f254aaf0,University of North Carolina at Chapel Hill,kittens
2018-04-04T22:20:50.527886Z,4b9754f1cb8b5505831439c9eedc9820,University of Utah - Spencer S. Eccles Health Sciences Library,kittens
2018-04-09T20:33:58.677260Z,4bfedd2411ca9b392e4d2200c5c8bf70,"Special Collections and University Archives, University of Massachusetts Amherst Libraries",kittens
2018-04-09T16:31:35.712722Z,4c1abb958ea00d9d969fb50e0a239d4b,Adirondack Museum,kittens
2018-03-06T18:18:10.421217Z,4c5881c334bbd0611af26dc9cb3ec870,Los Angeles Public Library,kittens
2018-04-09T20:54:35.804209Z,4d9fab50a1f1e8aae9af4d6a444b0b61,"Special Collections and University Archives, University of Massachusetts Amherst Libraries",kittens
2018-03-26T12:33:37.267Z,4df2888df120f25888abb931221caea3,Temple University,kittens
2018-02-05T22:46:44.699045Z,4e8d469f58096fc7b206ee4c336f762d,University of Southern California. Libraries,kittens
2016-03-29,4effb722250980b05e58177e510fb9c6,University of Washington,kittens
2018-04-09T20:35:46.683873Z,4f39a46b91e1a11edf9054b2af541da2,Boston Public Library,kittens
2018-03-13T23:04:40.620232Z,50bacf27291ab127634799e19c084f13,Georgia State University. Libraries. Special Collections,kittens
2018-04-16T22:28:11.989236Z,50f05a6f459c3dfe86f9af48ca043d02,University of Wisconsin-Milwaukee,kittens
2018-02-27T15:07:47.211246Z,515387669727cd91cbdeaf80605122cb,University of Miami Libraries,kittens
2018-04-10T16:22:01.593877Z,51f45f726912a60013773180ed08ee76,Smithsonian American Art Museum,kittens
2018-03-26T12:33:37.267Z,5212c8f09f8f6a030fadf5854c6c612a,Temple University,kittens
2018-03-26T15:06:12.426261Z,521f34ca676607d295710e16724e7f0e,Minnesota Historical Society,kittens
2018-02-27T15:12:50.666681Z,522314f626232114d03c63f5d1385944,Florida State University Libraries,kittens
2018-04-11T19:45:57.416443Z,52afac84c02b00399304811017702095,Manuscripts and Archives Division. The New York Public Library,kittens
2018-04-09T22:12:19.616268Z,538d45470495944df4ca5c1cf86adc64,Gloucester Lyceum & Sawyer Free Library,kittens
2018-03-06T15:18:33.191998Z,53a8dd5a179dc9e56cb40466e944aad2,Los Angeles Public Library,kittens
2018-04-04T23:29:43.957592Z,53f29415012d4997b4a7f014f4bd51c5,Brigham Young University - Harold B. Lee Library,kittens
2018-04-09T18:02:51.210002Z,542f98c2fb9a939503e8e35b0aac8fff,University of North Carolina at Chapel Hill,kittens
2018-04-09T16:59:40.100934Z,549a7ccc34ab9fd8147f5628002be8e9,University at Buffalo,kittens
2018-04-16T21:18:25.471128Z,54c57a016f3cb3d21bab796450238aa1,University of Wisconsin-Milwaukee,kittens
2018-02-05T21:48:16.279815Z,55554dfe861f508c14fd1a9ee6f311e7,California Historical Society,kittens
2018-02-05T22:46:44.393936Z,565cff207979ceb66fec1a6d71d64209,University of Southern California. Libraries,kittens
2018-03-02T14:31:32.545166Z,5698595bae5cc282e726826dc7c2c4f2,['Oklahoma Historical Society'],kittens
2018-04-11T21:35:32.116025Z,5838120c980fc6067a8610a0bc2158e0,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Print Collection. The New York Public Library",kittens
2018-03-13T23:04:58.366829Z,58590a3c9d3538367e719c57dc49323c,Georgia State University. Libraries. Special Collections,kittens
2018-03-06T17:52:22.617226Z,591708228db4947a2fa4ddbdc744c46d,Los Angeles Public Library,kittens
2018-03-06T18:38:59.548083Z,5948454e460ae0dd28f8ea59526894b1,Los Angeles Public Library,kittens
2017-10-20T18:13:16.978014Z,594cbd4e617152e179e38523a12b4a8b,University of Kentucky,kittens
2018-04-04T23:23:23.126263Z,5d0064927883b67a9b320ba26cfa3d94,Brigham Young University - Harold B. Lee Library,kittens
2018-04-10T17:17:11.872183Z,5d25d8f916c86a3390f6fc778f8d44a0,National Museum of American History,kittens
2018-02-28T15:32:36.790105Z,5d715c039e39c57e5107704a8797cf7b,The Charleston Archive at CCPL,kittens
2018-03-02T14:42:35.830726Z,5dbe390e52d95bbc55bedefe388b8a71,['Oklahoma Historical Society'],kittens
2018-04-10T02:25:06.499531Z,5f27c917ce3d8d087c25973c4a19df4d,National Museum of American History,kittens
2018-04-04T22:36:28.030001Z,5fd64b730f4d18e25481e983b212cd65,Brigham Young University - Harold B. Lee Library,kittens
2018-03-06T15:23:22.471961Z,60126358d79954f42b5352b816287a58,"UC Berkeley, Bancroft Library",kittens
2018-04-05T01:35:40.589002Z,608dac515efcc48ff652e2bfe0720636,Brigham Young University - Harold B. Lee Library,kittens
2018-04-04T22:58:12.718285Z,60b9b0dd4297c0c1a9196bb4646f3513,Uintah County (UT) Library,kittens
2018-04-18T03:55:28.333926Z,60e983a86391b6eebf5350440a568001,['Danish Heritage Preservation Society'],kittens
2018-03-26T14:53:40.870821Z,6108c07ed8e66b142aee3302c89a5b95,Pope County Historical Society,kittens
2017-07-28T14:09:42.707840Z,6165a368a5d65aec7b32d8a68945fb46,Maine State Library,kittens
2018-03-06T18:19:06.307569Z,6175fb780853d5972570a92f99744e6f,California College of the Arts Libraries,kittens
2018-04-11T19:05:00.553614Z,6190a0943a99273a0c61cb5a04ec45c8,Music Division. The New York Public Library,kittens
2018-04-09T16:47:43.717926Z,61a9c73e99b6ec605fc5c62d4eaa46a8,New-York Historical Society,kittens
2018-02-28T15:32:42.537441Z,621ba51f182710eab6fde91f539a6cd6,The Charleston Archive at CCPL,kittens
2018-04-17T23:09:55.224096Z,63bb29e4836b5ee7c6fdb711d02e7263,['UNT Media Library'],kittens
2018-03-26T12:33:37.267Z,647d2362f601f1693e58713c5585d6c8,Temple University,kittens
2018-04-18T04:27:42.116338Z,64d53708eac5fd3c8ced7250ecb42ea6,['UNT Libraries Special Collections'],kittens
2018-04-09T20:54:38.352389Z,64eca0754cae2aaaf98429b14fc98994,"Special Collections and University Archives, University of Massachusetts Amherst Libraries",kittens
2018-04-11T18:05:32.909378Z,65b1e450d5ee9634d7daf4d65505434a,Art and Picture Collection. The New York Public Library,kittens
2018-04-18T00:00:47.251820Z,66243987602e5591369468ae7202aaa1,['Matthews Family and Lambshead Ranch'],kittens
2018-04-09T21:33:59.712038Z,66963329fb47eb4b49c5bfe5a5ebecdd,Lenox Library Association,kittens
2018-04-11T15:43:27.257726Z,66a056dca327b6837ab4a5d921ad3acb,Art and Picture Collection. The New York Public Library,kittens
2018-04-12T05:08:52.257563Z,674c66769eae1f5e19cd76d482763dab,['University of Illinois'],kittens
2018-04-18T04:11:55.000953Z,679101d8eb4c0518a56105e7c6a0ca83,['Hardin-Simmons University Library'],kittens
2018-03-26T14:45:00.826311Z,67c1d071f71b2a17753a732e270c3a11,Minneapolis Institute of Arts,kittens
2018-03-26T15:06:15.858331Z,67d615fc809740b398846798ad1e1124,Minnesota Historical Society,kittens
2018-03-02T14:37:26.691931Z,68134a69fe7f84265fcdbad13be3151b,['Oklahoma Historical Society'],kittens
2018-04-20T14:49:53.007414Z,682c4f8f803464c8c63ecb4f81bfe164,"Grand Rapids Public Library (Grand Rapids, Mich.)",kittens
2017-11-12T13:08:13.145600Z,6a1e85aaaf5f7024dedc79144e1c62ed,Getty Research Institute,kittens
2018-04-04T22:18:37.932855Z,6a24bebe0dc11364728e1f7a97d5b0f3,"University of Nevada, Reno, University Libraries",kittens
2018-04-12T06:42:05.127356Z,6a8ef3a658f664484aad3f905d5557f7,['University of Michigan'],kittens
2018-03-02T14:41:07.981570Z,6a9f3a54361d64252e5dc1f82b96350e,['Oklahoma Historical Society'],kittens
2018-03-06T16:44:12.573935Z,6be52d0703c55063b1de9970154d879f,"San José State University, Special Collections and Archives",kittens
2018-03-06T19:41:31.571077Z,6c37d06a396fa01e3ed12e925709bf09,Indianapolis Museum of Art Archives,kittens
2018-03-02T14:39:26.663953Z,6cd5e814b58730ab1ceb046ba1b2c41f,['Oklahoma Historical Society'],kittens
2018-03-26T12:33:37.267Z,6da98b697e6f8d769c721e7239e2ade5,Jefferson - East Falls,kittens
2018-04-11T18:05:29.965767Z,6e53b85257f54b8400250fb68712e98f,"The Miriam and Ira D. Wallach Division of Art, Prints and Photographs: Picture Collection. The New York Public Library",kittens
2018-03-26T14:57:07.718287Z,6f042840c98567117d4f95f1af55e8ae,Hennepin County Library,kittens
2018-03-13T22:41:08.123341Z,6f3a837af21fba443bb042a3f7029757,Georgia State University. Libraries. Special Collections,kittens
2018-02-14T09:26:04.673Z,711b4cc8274daf25cbd03c74bd317e10,National Archives at College Park - Still Pictures,kittens
2018-03-06T15:42:04.872237Z,711eb4235254b7619d9e74ff665aa152,"UC Berkeley, Bancroft Library",kittens
2018-04-12T10:33:07.940710Z,719f82ddb12faedb69d5b4cdce9e3d44,['University of Michigan'],kittens
2018-03-06T18:22:37.944162Z,71a0be5ac7628ae126041dff39d8f880,Los Angeles Public Library,kittens
2018-03-26T15:06:22.043625Z,737767ead93d6c080f50cb6fc4eb350e,Minnesota Historical Society,kittens
2018-04-09T20:54:35.653781Z,738febeb3ad6e89d4d13821a080624fb,"Special Collections and University Archives, University of Massachusetts Amherst Libraries",kittens
2018-04-11T21:13:02.903669Z,73a769ca8b0c2c5da31fd8bdad7f8d92,Art and Picture Collection. The New York Public Library,kittens
2018-04-11T13:52:36.445192Z,73e07fafbf4899b86fe1fd53e1ece755,Art and Picture Collection. The New York Public Library,kittens
2018-03-26T15:06:34.375928Z,7403fb4b8c75b938b74148065db36056,Hennepin County Library,kittens
2018-02-28T14:49:36.653623Z,7498690de0080900b27325ce1b691fc1,The Charleston Archive at CCPL,kittens
2018-04-09T21:42:48.618659Z,74a0354780c18be0a1e03a13df9701e2,Boston Public Library,kittens
2017-11-12T14:06:39.962508Z,778e558a287e13071a1914d2e3d38c92,Boston Public Library,kittens
2018-03-20T14:58:53.772157Z,78ac0e2d888945430a426d59a682fb8e,Rhodes College. Crossroads to Freedom,kittens
2018-04-09T21:46:34.342656Z,7925d991a77835154dceb6329ebb92e7,Boston Public Library,kittens
2018-04-12T00:39:14.640005Z,7925fdd8490efbe7d61c743ca47660d9,['University of North Carolina'],kittens
2018-04-09T17:56:21.395515Z,795fff4eefbf2fcd22d93cfa4b515c62,East Carolina University,kittens
